0: red=255, green=255, blue=255, opacity=0
15125: red=46, green=79, blue=141, opacity=0
15126: red=50, green=77, blue=146, opacity=0
15127: red=84, green=103, blue=155, opacity=0
15128: red=163, green=171, blue=191, opacity=0
15129: red=120, green=134, blue=170, opacity=0
15130: red=79, green=93, blue=149, opacity=0
15131: red=164, green=179, blue=210, opacity=0
15132: red=96, green=116, blue=172, opacity=0
15133: red=133, green=159, blue=202, opacity=0
15134: red=140, green=162, blue=200, opacity=0
15135: red=79, green=109, blue=173, opacity=0
15136: red=74, green=102, blue=165, opacity=0
15137: red=155, green=171, blue=204, opacity=0
15138: red=187, green=202, blue=227, opacity=0
15139: red=202, green=209, blue=222, opacity=0
15140: red=198, green=206, blue=226, opacity=0
15141: red=213, green=223, blue=237, opacity=0
15142: red=214, green=218, blue=231, opacity=0
15143: red=213, green=223, blue=237, opacity=0
15144: red=214, green=218, blue=231, opacity=0
15145: red=219, green=227, blue=237, opacity=0
15146: red=230, green=236, blue=243, opacity=0
15147: red=226, green=230, blue=238, opacity=0
15148: red=230, green=236, blue=243, opacity=0
15149: red=236, green=242, blue=246, opacity=0
15150: red=239, green=239, blue=245, opacity=0
15151: red=255, green=255, blue=255, opacity=0
15152: red=243, green=246, blue=250, opacity=0
15153: red=244, green=250, blue=252, opacity=0
15154: red=250, green=253, blue=250, opacity=0
15155: red=254, green=254, blue=248, opacity=0
15156: red=253, green=253, blue=252, opacity=0
15157: red=255, green=255, blue=255, opacity=0
15158: red=249, green=247, blue=247, opacity=0
15159: red=255, green=255, blue=255, opacity=0
15160: red=255, green=255, blue=255, opacity=0
15161: red=255, green=255, blue=255, opacity=0
15162: red=255, green=255, blue=255, opacity=0
15163: red=255, green=255, blue=255, opacity=0
15164: red=255, green=255, blue=255, opacity=0
15165: red=255, green=253, blue=253, opacity=0
15166: red=230, green=236, blue=243, opacity=0
15167: red=198, green=206, blue=226, opacity=0
15168: red=181, green=189, blue=213, opacity=0
15169: red=187, green=202, blue=227, opacity=0
15170: red=181, green=189, blue=213, opacity=0
15171: red=187, green=202, blue=227, opacity=0
15172: red=181, green=189, blue=213, opacity=0
15173: red=198, green=206, blue=226, opacity=0
15174: red=239, green=239, blue=245, opacity=0
15175: red=178, green=184, blue=204, opacity=0
15176: red=84, green=103, blue=155, opacity=0
15177: red=105, green=124, blue=172, opacity=0
15178: red=230, green=236, blue=243, opacity=0
15179: red=254, green=254, blue=248, opacity=0
15180: red=250, green=253, blue=250, opacity=0
15181: red=254, green=254, blue=248, opacity=0
15182: red=254, green=254, blue=248, opacity=0
15183: red=230, green=236, blue=243, opacity=0
15184: red=108, green=130, blue=173, opacity=0
15185: red=149, green=138, blue=88, opacity=0
15186: red=224, green=190, blue=68, opacity=0
15187: red=71, green=83, blue=116, opacity=0
15188: red=13, green=51, blue=133, opacity=0
15189: red=18, green=56, blue=132, opacity=0
15190: red=21, green=54, blue=133, opacity=0
15191: red=17, green=49, blue=129, opacity=0
15192: red=48, green=61, blue=116, opacity=0
15193: red=121, green=117, blue=98, opacity=0
15194: red=81, green=92, blue=113, opacity=0
15195: red=41, green=59, blue=111, opacity=0
15196: red=28, green=56, blue=125, opacity=0
15197: red=19, green=52, blue=135, opacity=0
15198: red=18, green=56, blue=132, opacity=0
15199: red=21, green=55, blue=126, opacity=0
15200: red=21, green=54, blue=133, opacity=0
15201: red=27, green=57, blue=131, opacity=0
15202: red=18, green=52, blue=132, opacity=0
15203: red=21, green=55, blue=126, opacity=0
15204: red=21, green=53, blue=130, opacity=0
15205: red=18, green=54, blue=133, opacity=0
15206: red=21, green=54, blue=133, opacity=0
15207: red=18, green=54, blue=133, opacity=0
15208: red=26, green=53, blue=131, opacity=0
15209: red=28, green=56, blue=125, opacity=0
15210: red=11, green=44, blue=122, opacity=0
15211: red=131, green=141, blue=181, opacity=0
15212: red=255, green=255, blue=255, opacity=0
15213: red=255, green=255, blue=255, opacity=0
15214: red=255, green=255, blue=255, opacity=0
15215: red=255, green=255, blue=255, opacity=0
15216: red=255, green=255, blue=255, opacity=0
15217: red=255, green=255, blue=255, opacity=0
15218: red=255, green=253, blue=253, opacity=0
15219: red=255, green=255, blue=255, opacity=0
15220: red=255, green=255, blue=255, opacity=0
15221: red=255, green=255, blue=255, opacity=0
15222: red=255, green=255, blue=255, opacity=0
15223: red=255, green=255, blue=255, opacity=0
15224: red=255, green=255, blue=255, opacity=0
15225: red=255, green=255, blue=255, opacity=0
15226: red=255, green=255, blue=255, opacity=0
15227: red=254, green=251, blue=250, opacity=0
15228: red=255, green=255, blue=255, opacity=0
15229: red=253, green=253, blue=252, opacity=0
15230: red=255, green=255, blue=255, opacity=0
15231: red=255, green=255, blue=255, opacity=0
15232: red=255, green=255, blue=253, opacity=0
15233: red=255, green=255, blue=255, opacity=0
15234: red=255, green=255, blue=255, opacity=0
15235: red=255, green=255, blue=255, opacity=0
15236: red=255, green=255, blue=255, opacity=0
15237: red=255, green=255, blue=255, opacity=0
15238: red=95, green=109, blue=161, opacity=0
15239: red=26, green=53, blue=131, opacity=0
15240: red=21, green=54, blue=133, opacity=0
15241: red=26, green=53, blue=131, opacity=0
15242: red=19, green=52, blue=135, opacity=0
15243: red=11, green=46, blue=130, opacity=0
15244: red=26, green=53, blue=131, opacity=0
15245: red=16, green=52, blue=132, opacity=0
15246: red=15, green=52, blue=136, opacity=0
15247: red=26, green=53, blue=131, opacity=0
15248: red=18, green=56, blue=132, opacity=0
15249: red=21, green=55, blue=126, opacity=0
15250: red=21, green=54, blue=133, opacity=0
15251: red=27, green=57, blue=131, opacity=0
15252: red=18, green=52, blue=132, opacity=0
15253: red=21, green=55, blue=126, opacity=0
15254: red=79, green=79, blue=104, opacity=0
15255: red=202, green=179, blue=88, opacity=0
15256: red=102, green=103, blue=100, opacity=0
15257: red=36, green=56, blue=120, opacity=0
15258: red=24, green=52, blue=136, opacity=0
15259: red=16, green=49, blue=133, opacity=0
15260: red=24, green=52, blue=136, opacity=0
15261: red=27, green=60, blue=137, opacity=0
15262: red=28, green=56, blue=125, opacity=0
15263: red=121, green=117, blue=98, opacity=0
15264: red=177, green=158, blue=85, opacity=0
15265: red=57, green=71, blue=108, opacity=0
15266: red=26, green=53, blue=131, opacity=0
15267: red=65, green=81, blue=146, opacity=0
15268: red=106, green=117, blue=163, opacity=0
15269: red=97, green=122, blue=172, opacity=0
15270: red=79, green=93, blue=149, opacity=0
15271: red=164, green=179, blue=210, opacity=0
15272: red=201, green=214, blue=230, opacity=0
15273: red=106, green=117, blue=163, opacity=0
15274: red=33, green=63, blue=127, opacity=0
15275: red=19, green=54, blue=135, opacity=0
15276: red=73, green=97, blue=156, opacity=0
15277: red=46, green=79, blue=141, opacity=0
15278: red=56, green=84, blue=152, opacity=0
15279: red=73, green=97, blue=156, opacity=0
15280: red=29, green=67, blue=142, opacity=0
15281: red=84, green=103, blue=155, opacity=0
15282: red=230, green=236, blue=243, opacity=0
15283: red=255, green=255, blue=255, opacity=0
15284: red=255, green=255, blue=255, opacity=0
15285: red=255, green=255, blue=255, opacity=0
15286: red=255, green=255, blue=255, opacity=0
15287: red=255, green=255, blue=255, opacity=0
15288: red=255, green=255, blue=255, opacity=0
15289: red=255, green=253, blue=253, opacity=0
15290: red=255, green=255, blue=255, opacity=0
15291: red=255, green=255, blue=255, opacity=0
15292: red=255, green=255, blue=255, opacity=0
15293: red=255, green=255, blue=255, opacity=0
15294: red=255, green=255, blue=255, opacity=0
15295: red=255, green=255, blue=255, opacity=0
15296: red=255, green=255, blue=255, opacity=0
15297: red=255, green=255, blue=255, opacity=0
15298: red=254, green=251, blue=250, opacity=0
15299: red=255, green=255, blue=255, opacity=0
15300: red=253, green=253, blue=252, opacity=0
15301: red=255, green=255, blue=255, opacity=0
15302: red=255, green=255, blue=255, opacity=0
15303: red=255, green=255, blue=253, opacity=0
15304: red=255, green=255, blue=255, opacity=0
15305: red=236, green=242, blue=246, opacity=0
15306: red=236, green=242, blue=246, opacity=0
15307: red=236, green=242, blue=246, opacity=0
15308: red=226, green=230, blue=238, opacity=0
15309: red=230, green=236, blue=243, opacity=0
15310: red=213, green=223, blue=237, opacity=0
15311: red=214, green=218, blue=231, opacity=0
15312: red=219, green=227, blue=237, opacity=0
15313: red=214, green=218, blue=231, opacity=0
15314: red=213, green=223, blue=237, opacity=0
15315: red=195, green=201, blue=219, opacity=0
15316: red=198, green=206, blue=226, opacity=0
15317: red=195, green=201, blue=219, opacity=0
15318: red=164, green=179, blue=210, opacity=0
15319: red=114, green=138, blue=181, opacity=0
15320: red=84, green=103, blue=155, opacity=0
15321: red=163, green=171, blue=191, opacity=0
15322: red=120, green=134, blue=170, opacity=0
15323: red=99, green=114, blue=162, opacity=0
15324: red=130, green=151, blue=193, opacity=0
15325: red=135, green=145, blue=174, opacity=0
15326: red=138, green=151, blue=189, opacity=0
15327: red=121, green=142, blue=187, opacity=0
15328: red=91, green=103, blue=135, opacity=0
15329: red=149, green=138, blue=88, opacity=0
15330: red=198, green=180, blue=97, opacity=0
15331: red=81, green=92, blue=113, opacity=0
15332: red=16, green=49, blue=133, opacity=0
15333: red=16, green=54, blue=133, opacity=0
15334: red=16, green=54, blue=136, opacity=0
15335: red=16, green=54, blue=136, opacity=0
15336: red=16, green=54, blue=133, opacity=0
15337: red=140, green=130, blue=89, opacity=0
15338: red=162, green=142, blue=76, opacity=0
15339: red=29, green=55, blue=118, opacity=0
15340: red=19, green=54, blue=135, opacity=0
15341: red=16, green=54, blue=136, opacity=0
15342: red=19, green=54, blue=135, opacity=0
15343: red=18, green=54, blue=133, opacity=0
15344: red=16, green=54, blue=133, opacity=0
15345: red=16, green=54, blue=133, opacity=0
15346: red=26, green=53, blue=131, opacity=0
15347: red=17, green=53, blue=128, opacity=0
15348: red=18, green=56, blue=132, opacity=0
15349: red=21, green=55, blue=126, opacity=0
15350: red=21, green=54, blue=133, opacity=0
15351: red=27, green=57, blue=131, opacity=0
15352: red=18, green=52, blue=132, opacity=0
15353: red=21, green=55, blue=126, opacity=0
15354: red=13, green=51, blue=133, opacity=0
15355: red=62, green=78, blue=139, opacity=0
15356: red=226, green=230, blue=238, opacity=0
15357: red=255, green=255, blue=255, opacity=0
15358: red=253, green=253, blue=252, opacity=0
15359: red=255, green=255, blue=255, opacity=0
15360: red=249, green=247, blue=247, opacity=0
15361: red=255, green=255, blue=255, opacity=0
15362: red=255, green=255, blue=255, opacity=0
15363: red=255, green=255, blue=255, opacity=0
15364: red=255, green=255, blue=255, opacity=0
15365: red=255, green=255, blue=255, opacity=0
15366: red=255, green=255, blue=255, opacity=0
15367: red=255, green=255, blue=255, opacity=0
15368: red=255, green=253, blue=253, opacity=0
15369: red=255, green=255, blue=255, opacity=0
15370: red=255, green=255, blue=255, opacity=0
15371: red=255, green=255, blue=255, opacity=0
15372: red=255, green=255, blue=255, opacity=0
15373: red=255, green=255, blue=255, opacity=0
15374: red=255, green=255, blue=255, opacity=0
15375: red=255, green=255, blue=255, opacity=0
15376: red=255, green=255, blue=255, opacity=0
15377: red=254, green=251, blue=250, opacity=0
15378: red=255, green=255, blue=255, opacity=0
15379: red=253, green=253, blue=252, opacity=0
15380: red=255, green=255, blue=255, opacity=0
15381: red=255, green=255, blue=255, opacity=0
15382: red=255, green=255, blue=253, opacity=0
15383: red=202, green=209, blue=222, opacity=0
15384: red=36, green=56, blue=120, opacity=0
15385: red=19, green=54, blue=135, opacity=0
15386: red=18, green=56, blue=136, opacity=0
15387: red=19, green=54, blue=135, opacity=0
15388: red=17, green=53, blue=128, opacity=0
15389: red=18, green=56, blue=132, opacity=0
15390: red=18, green=56, blue=132, opacity=0
15391: red=21, green=55, blue=126, opacity=0
15392: red=21, green=54, blue=133, opacity=0
15393: red=27, green=57, blue=131, opacity=0
15394: red=18, green=52, blue=132, opacity=0
15395: red=21, green=55, blue=126, opacity=0
15396: red=13, green=51, blue=133, opacity=0
15397: red=20, green=50, blue=125, opacity=0
15398: red=40, green=67, blue=136, opacity=0
15399: red=140, green=130, blue=89, opacity=0
15400: red=242, green=203, blue=58, opacity=0
15401: red=167, green=151, blue=86, opacity=0
15402: red=26, green=53, blue=131, opacity=0
15403: red=19, green=52, blue=135, opacity=0
15404: red=11, green=46, blue=130, opacity=0
15405: red=26, green=53, blue=131, opacity=0
15406: red=16, green=52, blue=132, opacity=0
15407: red=15, green=52, blue=136, opacity=0
15408: red=26, green=53, blue=131, opacity=0
15409: red=121, green=117, blue=98, opacity=0
15410: red=177, green=158, blue=85, opacity=0
15411: red=76, green=84, blue=107, opacity=0
15412: red=36, green=56, blue=120, opacity=0
15413: red=28, green=56, blue=125, opacity=0
15414: red=29, green=55, blue=118, opacity=0
15415: red=151, green=162, blue=188, opacity=0
15416: red=255, green=255, blue=253, opacity=0
15417: red=219, green=227, blue=237, opacity=0
15418: red=181, green=189, blue=213, opacity=0
15419: red=139, green=156, blue=194, opacity=0
15420: red=56, green=84, blue=152, opacity=0
15421: red=57, green=81, blue=142, opacity=0
15422: red=133, green=154, blue=189, opacity=0
15423: red=170, green=181, blue=210, opacity=0
15424: red=170, green=179, blue=202, opacity=0
15425: red=164, green=179, blue=210, opacity=0
15426: red=186, green=196, blue=217, opacity=0
15427: red=226, green=230, blue=238, opacity=0
15428: red=230, green=236, blue=243, opacity=0
15429: red=213, green=223, blue=237, opacity=0
15430: red=214, green=218, blue=231, opacity=0
15431: red=213, green=223, blue=237, opacity=0
15432: red=195, green=201, blue=219, opacity=0
15433: red=202, green=209, blue=222, opacity=0
15434: red=202, green=209, blue=222, opacity=0
15435: red=202, green=209, blue=222, opacity=0
15436: red=202, green=209, blue=222, opacity=0
15437: red=202, green=209, blue=222, opacity=0
15438: red=202, green=209, blue=222, opacity=0
15439: red=184, green=192, blue=207, opacity=0
15440: red=186, green=196, blue=217, opacity=0
15441: red=178, green=184, blue=204, opacity=0
15442: red=170, green=179, blue=202, opacity=0
15443: red=164, green=179, blue=210, opacity=0
15444: red=151, green=162, blue=188, opacity=0
15445: red=144, green=159, blue=195, opacity=0
15446: red=151, green=162, blue=188, opacity=0
15447: red=144, green=159, blue=195, opacity=0
15448: red=135, green=145, blue=174, opacity=0
15449: red=138, green=151, blue=189, opacity=0
15450: red=122, green=140, blue=180, opacity=0
15451: red=126, green=155, blue=205, opacity=0
15452: red=121, green=142, blue=187, opacity=0
15453: red=113, green=133, blue=178, opacity=0
15454: red=116, green=143, blue=194, opacity=0
15455: red=114, green=138, blue=181, opacity=0
15456: red=106, green=136, blue=191, opacity=0
15457: red=113, green=134, blue=184, opacity=0
15458: red=113, green=133, blue=178, opacity=0
15459: red=108, green=130, blue=173, opacity=0
15460: red=122, green=140, blue=180, opacity=0
15461: red=122, green=140, blue=180, opacity=0
15462: red=84, green=103, blue=155, opacity=0
15463: red=40, green=67, blue=136, opacity=0
15464: red=114, green=138, blue=181, opacity=0
15465: red=214, green=218, blue=231, opacity=0
15466: red=255, green=255, blue=255, opacity=0
15467: red=226, green=230, blue=238, opacity=0
